date,pm25,latitude,longitude,pm25_aqi
8/15/2016,21.13,9.05806,38.76306,70
8/16/2016,27.79,9.05806,38.76306,84
8/17/2016,34.44,9.05806,38.76306,98
8/18/2016,37.93,9.05806,38.76306,107
8/19/2016,41.99,9.05806,38.76306,117
8/20/2016,18.75,9.05806,38.76306,65
8/22/2016,37.93,9.05806,38.76306,107
8/23/2016,38.74,9.05806,38.76306,109
8/24/2016,35.5,9.05806,38.76306,101
8/25/2016,38.74,9.05806,38.76306,109
8/26/2016,25.88,9.05806,38.76306,80
8/27/2016,33.02,9.05806,38.76306,95
8/28/2016,39.15,9.05806,38.76306,110
8/29/2016,30.16,9.05806,38.76306,89
8/30/2016,34.92,9.05806,38.76306,99
8/31/2016,25.88,9.05806,38.76306,80
9/1/2016,42.81,9.05806,38.76306,119
9/2/2016,41.18,9.05806,38.76306,115
9/3/2016,39.96,9.05806,38.76306,112
9/4/2016,22.08,9.05806,38.76306,72
9/5/2016,19.7,9.05806,38.76306,67
9/6/2016,25.88,9.05806,38.76306,80
9/7/2016,27.79,9.05806,38.76306,84
9/8/2016,35.9,9.05806,38.76306,102
9/9/2016,27.31,9.05806,38.76306,83
9/10/2016,35.4,9.05806,38.76306,100
9/11/2016,35.9,9.05806,38.76306,102
9/12/2016,24.46,9.05806,38.76306,77
9/13/2016,33.02,9.05806,38.76306,95
9/14/2016,39.96,9.05806,38.76306,112
9/15/2016,19.7,9.05806,38.76306,67
9/16/2016,22.56,9.05806,38.76306,73
9/17/2016,21.13,9.05806,38.76306,70
9/18/2016,30.64,9.05806,38.76306,90
9/19/2016,31.12,9.05806,38.76306,91
9/20/2016,33.97,9.05806,38.76306,97
9/21/2016,32.07,9.05806,38.76306,93
9/22/2016,25.88,9.05806,38.76306,80
9/23/2016,34.44,9.05806,38.76306,98
9/24/2016,41.18,9.05806,38.76306,115
9/25/2016,47.27,9.05806,38.76306,130
9/26/2016,40.77,9.05806,38.76306,114
9/27/2016,28.74,9.05806,38.76306,86
9/28/2016,18.28,9.05806,38.76306,64
9/29/2016,23.03,9.05806,38.76306,74
9/30/2016,35.9,9.05806,38.76306,102
10/1/2016,23.03,9.05806,38.76306,74
10/2/2016,20.18,9.05806,38.76306,68
10/3/2016,17.33,9.05806,38.76306,62
10/4/2016,19.23,9.05806,38.76306,66
10/5/2016,18.28,9.05806,38.76306,64
10/6/2016,22.56,9.05806,38.76306,73
10/7/2016,21.61,9.05806,38.76306,71
10/8/2016,18.75,9.05806,38.76306,65
10/9/2016,22.56,9.05806,38.76306,73
10/10/2016,17.8,9.05806,38.76306,63
10/11/2016,26.36,9.05806,38.76306,81
10/12/2016,23.98,9.05806,38.76306,76
10/13/2016,17.33,9.05806,38.76306,62
10/14/2016,17.8,9.05806,38.76306,63
10/15/2016,22.08,9.05806,38.76306,72
10/16/2016,18.28,9.05806,38.76306,64
10/17/2016,22.56,9.05806,38.76306,73
10/18/2016,22.56,9.05806,38.76306,73
10/19/2016,20.65,9.05806,38.76306,69
10/20/2016,19.7,9.05806,38.76306,67
10/21/2016,25.88,9.05806,38.76306,80
10/22/2016,17.33,9.05806,38.76306,62
10/23/2016,23.98,9.05806,38.76306,76
10/24/2016,16.85,9.05806,38.76306,61
10/25/2016,22.08,9.05806,38.76306,72
10/26/2016,16.37,9.05806,38.76306,60
10/27/2016,23.51,9.05806,38.76306,75
10/28/2016,21.13,9.05806,38.76306,70
10/29/2016,14.47,9.05806,38.76306,56
10/30/2016,9.6,9.05806,38.76306,40
10/31/2016,10.8,9.05806,38.76306,45
11/1/2016,20.18,9.05806,38.76306,68
11/2/2016,22.08,9.05806,38.76306,72
11/3/2016,14.95,9.05806,38.76306,57
11/4/2016,18.75,9.05806,38.76306,65
11/5/2016,24.46,9.05806,38.76306,77
11/6/2016,16.37,9.05806,38.76306,60
11/7/2016,16.85,9.05806,38.76306,61
11/8/2016,24.46,9.05806,38.76306,77
11/9/2016,18.28,9.05806,38.76306,64
11/10/2016,24.93,9.05806,38.76306,78
11/11/2016,23.51,9.05806,38.76306,75
11/12/2016,18.28,9.05806,38.76306,64
11/13/2016,14,9.05806,38.76306,55
11/14/2016,20.18,9.05806,38.76306,68
11/15/2016,23.03,9.05806,38.76306,74
11/16/2016,20.18,9.05806,38.76306,68
11/17/2016,14.95,9.05806,38.76306,57
11/18/2016,14.47,9.05806,38.76306,56
11/19/2016,21.61,9.05806,38.76306,71
11/20/2016,17.33,9.05806,38.76306,62
11/21/2016,11.76,9.05806,38.76306,49
11/22/2016,12.57,9.05806,38.76306,52
11/23/2016,22.56,9.05806,38.76306,73
11/24/2016,35.4,9.05806,38.76306,100
11/25/2016,33.49,9.05806,38.76306,96
11/26/2016,33.02,9.05806,38.76306,95
11/27/2016,23.51,9.05806,38.76306,75
11/28/2016,18.75,9.05806,38.76306,65
11/29/2016,18.28,9.05806,38.76306,64
11/30/2016,12.1,9.05806,38.76306,51
12/1/2016,18.75,9.05806,38.76306,65
12/2/2016,22.08,9.05806,38.76306,72
12/3/2016,12,9.05806,38.76306,50
12/23/2016,10.56,9.05806,38.76306,44
12/24/2016,12.1,9.05806,38.76306,51
12/25/2016,11.76,9.05806,38.76306,49
12/26/2016,8.39,9.05806,38.76306,35
12/27/2016,12.1,9.05806,38.76306,51
12/28/2016,15.9,9.05806,38.76306,59
12/29/2016,18.28,9.05806,38.76306,64
12/30/2016,18.75,9.05806,38.76306,65
12/31/2016,18.28,9.05806,38.76306,64
1/1/2017,11.52,9.05806,38.76306,48
1/2/2017,9.84,9.05806,38.76306,41
1/3/2017,20.65,9.05806,38.76306,69
1/4/2017,12.57,9.05806,38.76306,52
1/5/2017,12.1,9.05806,38.76306,51
1/6/2017,23.03,9.05806,38.76306,74
1/7/2017,22.56,9.05806,38.76306,73
1/8/2017,9.6,9.05806,38.76306,40
1/9/2017,10.56,9.05806,38.76306,44
1/10/2017,10.32,9.05806,38.76306,43
1/11/2017,11.04,9.05806,38.76306,46
1/12/2017,11.76,9.05806,38.76306,49
1/13/2017,14,9.05806,38.76306,55
1/14/2017,20.18,9.05806,38.76306,68
1/15/2017,17.33,9.05806,38.76306,62
1/16/2017,11.52,9.05806,38.76306,48
1/17/2017,9.12,9.05806,38.76306,38
1/18/2017,11.28,9.05806,38.76306,47
1/19/2017,17.8,9.05806,38.76306,63
1/20/2017,16.37,9.05806,38.76306,60
1/21/2017,23.51,9.05806,38.76306,75
1/22/2017,17.33,9.05806,38.76306,62
1/23/2017,13.05,9.05806,38.76306,53
1/24/2017,9.84,9.05806,38.76306,41
1/25/2017,14,9.05806,38.76306,55
1/26/2017,11.76,9.05806,38.76306,49
1/27/2017,17.8,9.05806,38.76306,63
1/28/2017,22.56,9.05806,38.76306,73
1/29/2017,23.51,9.05806,38.76306,75
1/30/2017,26.36,9.05806,38.76306,81
1/31/2017,23.51,9.05806,38.76306,75
2/1/2017,24.93,9.05806,38.76306,78
2/2/2017,21.61,9.05806,38.76306,71
2/3/2017,20.65,9.05806,38.76306,69
2/4/2017,19.23,9.05806,38.76306,66
2/5/2017,14.47,9.05806,38.76306,56
2/6/2017,19.23,9.05806,38.76306,66
2/7/2017,20.65,9.05806,38.76306,69
2/8/2017,23.51,9.05806,38.76306,75
2/9/2017,14.47,9.05806,38.76306,56
2/10/2017,12.1,9.05806,38.76306,51
2/11/2017,13.52,9.05806,38.76306,54
2/12/2017,16.85,9.05806,38.76306,61
2/13/2017,18.75,9.05806,38.76306,65
2/14/2017,11.28,9.05806,38.76306,47
2/15/2017,6.24,9.05806,38.76306,26
2/16/2017,7.68,9.05806,38.76306,32
2/17/2017,10.8,9.05806,38.76306,45
2/18/2017,7.92,9.05806,38.76306,33
2/19/2017,7.92,9.05806,38.76306,33
2/20/2017,11.76,9.05806,38.76306,49
2/21/2017,17.8,9.05806,38.76306,63
2/22/2017,30.64,9.05806,38.76306,90
2/23/2017,28.26,9.05806,38.76306,85
2/24/2017,26.84,9.05806,38.76306,82
2/25/2017,24.46,9.05806,38.76306,77
2/26/2017,27.79,9.05806,38.76306,84
2/27/2017,22.56,9.05806,38.76306,73
2/28/2017,23.51,9.05806,38.76306,75
3/1/2017,15.9,9.05806,38.76306,59
3/2/2017,17.33,9.05806,38.76306,62
3/3/2017,19.7,9.05806,38.76306,67
3/4/2017,16.85,9.05806,38.76306,61
3/5/2017,16.85,9.05806,38.76306,61
3/6/2017,16.37,9.05806,38.76306,60
3/7/2017,13.05,9.05806,38.76306,53
3/8/2017,15.42,9.05806,38.76306,58
3/9/2017,19.7,9.05806,38.76306,67
3/10/2017,14.95,9.05806,38.76306,57
3/11/2017,13.05,9.05806,38.76306,53
3/12/2017,21.61,9.05806,38.76306,71
3/13/2017,27.79,9.05806,38.76306,84
3/14/2017,18.75,9.05806,38.76306,65
3/15/2017,13.52,9.05806,38.76306,54
3/16/2017,11.28,9.05806,38.76306,47
3/17/2017,13.05,9.05806,38.76306,53
3/18/2017,14.95,9.05806,38.76306,57
3/19/2017,12,9.05806,38.76306,50
3/20/2017,11.28,9.05806,38.76306,47
3/21/2017,11.04,9.05806,38.76306,46
3/22/2017,22.56,9.05806,38.76306,73
3/23/2017,14.47,9.05806,38.76306,56
3/24/2017,12.1,9.05806,38.76306,51
3/25/2017,25.41,9.05806,38.76306,79
3/26/2017,33.97,9.05806,38.76306,97
3/27/2017,23.03,9.05806,38.76306,74
3/28/2017,17.33,9.05806,38.76306,62
3/29/2017,15.42,9.05806,38.76306,58
3/30/2017,8.39,9.05806,38.76306,35
3/31/2017,12.1,9.05806,38.76306,51
4/1/2017,19.23,9.05806,38.76306,66
4/2/2017,21.13,9.05806,38.76306,70
4/3/2017,22.08,9.05806,38.76306,72
4/4/2017,19.7,9.05806,38.76306,67
4/5/2017,24.46,9.05806,38.76306,77
4/6/2017,15.42,9.05806,38.76306,58
4/7/2017,18.28,9.05806,38.76306,64
4/8/2017,14.95,9.05806,38.76306,57
4/9/2017,15.42,9.05806,38.76306,58
4/10/2017,17.33,9.05806,38.76306,62
4/11/2017,15.42,9.05806,38.76306,58
4/12/2017,14.47,9.05806,38.76306,56
4/13/2017,18.75,9.05806,38.76306,65
4/14/2017,16.85,9.05806,38.76306,61
4/15/2017,26.84,9.05806,38.76306,82
4/16/2017,23.98,9.05806,38.76306,76
4/17/2017,19.7,9.05806,38.76306,67
4/18/2017,23.51,9.05806,38.76306,75
4/19/2017,22.56,9.05806,38.76306,73
4/20/2017,23.03,9.05806,38.76306,74
4/21/2017,15.42,9.05806,38.76306,58
4/22/2017,16.85,9.05806,38.76306,61
4/23/2017,19.7,9.05806,38.76306,67
4/24/2017,14.95,9.05806,38.76306,57
4/25/2017,12.1,9.05806,38.76306,51
4/26/2017,18.75,9.05806,38.76306,65
4/27/2017,12.1,9.05806,38.76306,51
4/28/2017,22.56,9.05806,38.76306,73
4/29/2017,20.65,9.05806,38.76306,69
4/30/2017,32.07,9.05806,38.76306,93
5/1/2017,20.65,9.05806,38.76306,69
5/2/2017,18.75,9.05806,38.76306,65
5/3/2017,32.07,9.05806,38.76306,93
5/4/2017,20.65,9.05806,38.76306,69
5/5/2017,20.18,9.05806,38.76306,68
5/6/2017,15.42,9.05806,38.76306,58
5/7/2017,10.56,9.05806,38.76306,44
5/8/2017,12.57,9.05806,38.76306,52
5/9/2017,17.8,9.05806,38.76306,63
5/10/2017,9.36,9.05806,38.76306,39
5/11/2017,7.43,9.05806,38.76306,31
5/12/2017,14.47,9.05806,38.76306,56
5/13/2017,23.51,9.05806,38.76306,75
5/14/2017,12.57,9.05806,38.76306,52
5/15/2017,12.57,9.05806,38.76306,52
5/16/2017,25.41,9.05806,38.76306,79
5/17/2017,19.23,9.05806,38.76306,66
5/18/2017,12.57,9.05806,38.76306,52
5/19/2017,23.51,9.05806,38.76306,75
5/20/2017,34.92,9.05806,38.76306,99
5/21/2017,27.79,9.05806,38.76306,84
5/22/2017,31.12,9.05806,38.76306,91
5/23/2017,22.56,9.05806,38.76306,73
5/24/2017,28.26,9.05806,38.76306,85
5/25/2017,30.16,9.05806,38.76306,89
5/26/2017,43.62,9.05806,38.76306,121
5/27/2017,44.84,9.05806,38.76306,124
5/28/2017,43.62,9.05806,38.76306,121
5/29/2017,35.9,9.05806,38.76306,102
5/30/2017,26.84,9.05806,38.76306,82
6/1/2017,39.96,9.05806,38.76306,112
6/2/2017,41.18,9.05806,38.76306,115
6/3/2017,49.3,9.05806,38.76306,135
6/4/2017,45.24,9.05806,38.76306,125
6/5/2017,38.74,9.05806,38.76306,109
6/6/2017,41.18,9.05806,38.76306,115
6/7/2017,42.4,9.05806,38.76306,118
6/8/2017,38.74,9.05806,38.76306,109
6/9/2017,31.12,9.05806,38.76306,91
6/10/2017,39.96,9.05806,38.76306,112
6/11/2017,34.92,9.05806,38.76306,99
6/12/2017,39.96,9.05806,38.76306,112
6/13/2017,36.31,9.05806,38.76306,103
6/14/2017,29.69,9.05806,38.76306,88
6/15/2017,19.23,9.05806,38.76306,66
6/16/2017,23.51,9.05806,38.76306,75
6/17/2017,29.69,9.05806,38.76306,88
6/18/2017,37.53,9.05806,38.76306,106
6/19/2017,33.02,9.05806,38.76306,95
6/20/2017,21.13,9.05806,38.76306,70
6/21/2017,27.31,9.05806,38.76306,83
6/22/2017,42.81,9.05806,38.76306,119
6/23/2017,39.56,9.05806,38.76306,111
6/24/2017,32.07,9.05806,38.76306,93
6/25/2017,40.77,9.05806,38.76306,114
6/26/2017,41.99,9.05806,38.76306,117
6/27/2017,47.68,9.05806,38.76306,131
6/28/2017,48.08,9.05806,38.76306,132
6/29/2017,39.15,9.05806,38.76306,110
6/30/2017,35.5,9.05806,38.76306,101
7/1/2017,29.69,9.05806,38.76306,88
7/2/2017,44.02,9.05806,38.76306,122
7/3/2017,45.24,9.05806,38.76306,125
7/4/2017,40.37,9.05806,38.76306,113
7/5/2017,36.31,9.05806,38.76306,103
7/6/2017,41.59,9.05806,38.76306,116
7/7/2017,46.87,9.05806,38.76306,129
7/8/2017,37.93,9.05806,38.76306,107
7/9/2017,21.13,9.05806,38.76306,70
7/10/2017,43.62,9.05806,38.76306,121
7/11/2017,39.96,9.05806,38.76306,112
7/12/2017,46.87,9.05806,38.76306,129
7/13/2017,39.15,9.05806,38.76306,110
7/14/2017,31.59,9.05806,38.76306,92
7/15/2017,25.88,9.05806,38.76306,80
7/16/2017,35.9,9.05806,38.76306,102
7/17/2017,37.93,9.05806,38.76306,107
7/18/2017,35.9,9.05806,38.76306,102
7/19/2017,32.54,9.05806,38.76306,94
7/20/2017,27.31,9.05806,38.76306,83
7/21/2017,32.07,9.05806,38.76306,93
7/22/2017,33.97,9.05806,38.76306,97
7/23/2017,44.43,9.05806,38.76306,123
7/24/2017,41.59,9.05806,38.76306,116
7/25/2017,32.54,9.05806,38.76306,94
7/26/2017,32.54,9.05806,38.76306,94
7/27/2017,40.77,9.05806,38.76306,114
7/28/2017,33.02,9.05806,38.76306,95
7/29/2017,40.37,9.05806,38.76306,113
7/30/2017,41.18,9.05806,38.76306,115
7/31/2017,33.97,9.05806,38.76306,97
8/1/2017,35.5,9.05806,38.76306,101
8/2/2017,20.65,9.05806,38.76306,69
8/3/2017,26.84,9.05806,38.76306,82
8/4/2017,33.02,9.05806,38.76306,95
8/5/2017,25.41,9.05806,38.76306,79
8/6/2017,26.36,9.05806,38.76306,81
8/7/2017,36.31,9.05806,38.76306,103
8/8/2017,34.44,9.05806,38.76306,98
8/9/2017,23.51,9.05806,38.76306,75
8/10/2017,34.92,9.05806,38.76306,99
8/11/2017,30.64,9.05806,38.76306,90
8/12/2017,29.21,9.05806,38.76306,87
8/13/2017,19.23,9.05806,38.76306,66
8/14/2017,20.18,9.05806,38.76306,68
8/15/2017,22.56,9.05806,38.76306,73
8/16/2017,22.56,9.05806,38.76306,73
8/17/2017,23.03,9.05806,38.76306,74
8/18/2017,21.61,9.05806,38.76306,71
8/19/2017,28.26,9.05806,38.76306,85
8/20/2017,20.65,9.05806,38.76306,69
8/21/2017,26.84,9.05806,38.76306,82
8/22/2017,31.59,9.05806,38.76306,92
8/23/2017,35.5,9.05806,38.76306,101
8/24/2017,20.18,9.05806,38.76306,68
8/25/2017,18.28,9.05806,38.76306,64
8/31/2017,29.69,9.05806,38.76306,88
9/1/2017,34.92,9.05806,38.76306,99
9/2/2017,35.5,9.05806,38.76306,101
9/3/2017,34.92,9.05806,38.76306,99
9/4/2017,39.56,9.05806,38.76306,111
9/5/2017,28.74,9.05806,38.76306,86
9/6/2017,27.79,9.05806,38.76306,84
9/11/2017,42.81,9.05806,38.76306,119
9/12/2017,21.61,9.05806,38.76306,71
9/13/2017,23.03,9.05806,38.76306,74
9/14/2017,25.41,9.05806,38.76306,79
9/15/2017,17.8,9.05806,38.76306,63
9/16/2017,29.21,9.05806,38.76306,87
9/17/2017,27.31,9.05806,38.76306,83
9/18/2017,35.5,9.05806,38.76306,101
9/19/2017,33.97,9.05806,38.76306,97
9/20/2017,22.56,9.05806,38.76306,73
9/21/2017,26.36,9.05806,38.76306,81
9/22/2017,26.84,9.05806,38.76306,82
9/23/2017,41.99,9.05806,38.76306,117
9/24/2017,37.12,9.05806,38.76306,105
9/25/2017,35.4,9.05806,38.76306,100
9/26/2017,37.12,9.05806,38.76306,105
9/27/2017,22.56,9.05806,38.76306,73
9/29/2017,33.02,9.05806,38.76306,95
9/30/2017,26.36,9.05806,38.76306,81
10/1/2017,21.13,9.05806,38.76306,70
10/2/2017,13.52,9.05806,38.76306,54
10/3/2017,14.47,9.05806,38.76306,56
10/4/2017,12.1,9.05806,38.76306,51
10/5/2017,21.61,9.05806,38.76306,71
10/6/2017,30.16,9.05806,38.76306,89
10/7/2017,22.08,9.05806,38.76306,72
10/8/2017,22.56,9.05806,38.76306,73
10/9/2017,28.26,9.05806,38.76306,85
10/10/2017,22.08,9.05806,38.76306,72
10/11/2017,20.65,9.05806,38.76306,69
10/12/2017,16.85,9.05806,38.76306,61
10/13/2017,16.37,9.05806,38.76306,60
10/14/2017,26.36,9.05806,38.76306,81
10/15/2017,32.54,9.05806,38.76306,94
10/16/2017,45.65,9.05806,38.76306,126
10/17/2017,35.9,9.05806,38.76306,102
10/18/2017,33.49,9.05806,38.76306,96
10/19/2017,33.97,9.05806,38.76306,97
10/20/2017,21.13,9.05806,38.76306,70
10/21/2017,14.95,9.05806,38.76306,57
10/22/2017,22.08,9.05806,38.76306,72
10/23/2017,19.23,9.05806,38.76306,66
10/24/2017,22.08,9.05806,38.76306,72
10/25/2017,22.56,9.05806,38.76306,73
10/26/2017,17.8,9.05806,38.76306,63
10/27/2017,14,9.05806,38.76306,55
10/28/2017,16.37,9.05806,38.76306,60
10/29/2017,14,9.05806,38.76306,55
10/30/2017,14.47,9.05806,38.76306,56
11/13/2017,17.33,9.05806,38.76306,62
11/14/2017,18.28,9.05806,38.76306,64
11/15/2017,14.95,9.05806,38.76306,57
11/16/2017,17.8,9.05806,38.76306,63
11/17/2017,22.56,9.05806,38.76306,73
11/18/2017,26.36,9.05806,38.76306,81
11/19/2017,22.08,9.05806,38.76306,72
11/20/2017,21.61,9.05806,38.76306,71
11/21/2017,39.15,9.05806,38.76306,110
11/22/2017,21.61,9.05806,38.76306,71
11/23/2017,20.18,9.05806,38.76306,68
11/24/2017,19.23,9.05806,38.76306,66
11/25/2017,20.65,9.05806,38.76306,69
11/26/2017,22.08,9.05806,38.76306,72
11/27/2017,11.76,9.05806,38.76306,49
11/28/2017,21.61,9.05806,38.76306,71
11/29/2017,20.65,9.05806,38.76306,69
11/30/2017,20.18,9.05806,38.76306,68
12/1/2017,15.42,9.05806,38.76306,58
12/2/2017,16.37,9.05806,38.76306,60
12/3/2017,20.18,9.05806,38.76306,68
12/4/2017,17.8,9.05806,38.76306,63
12/5/2017,23.03,9.05806,38.76306,74
12/6/2017,24.93,9.05806,38.76306,78
12/7/2017,32.54,9.05806,38.76306,94
12/19/2017,14.47,9.05806,38.76306,56
12/20/2017,23.98,9.05806,38.76306,76
12/21/2017,26.36,9.05806,38.76306,81
12/22/2017,28.26,9.05806,38.76306,85
12/23/2017,21.61,9.05806,38.76306,71
12/24/2017,21.13,9.05806,38.76306,70
12/25/2017,19.23,9.05806,38.76306,66
12/26/2017,14.95,9.05806,38.76306,57
12/27/2017,26.84,9.05806,38.76306,82
12/28/2017,21.13,9.05806,38.76306,70
12/29/2017,20.18,9.05806,38.76306,68
1/4/2018,37.12,9.05806,38.76306,105
1/5/2018,31.59,9.05806,38.76306,92
1/6/2018,43.21,9.05806,38.76306,120
1/7/2018,38.34,9.05806,38.76306,108
1/8/2018,23.98,9.05806,38.76306,76
1/9/2018,33.49,9.05806,38.76306,96
1/10/2018,39.96,9.05806,38.76306,112
1/11/2018,37.12,9.05806,38.76306,105
1/12/2018,36.31,9.05806,38.76306,103
1/13/2018,37.12,9.05806,38.76306,105
1/14/2018,26.36,9.05806,38.76306,81
1/15/2018,18.75,9.05806,38.76306,65
1/16/2018,23.98,9.05806,38.76306,76
1/17/2018,23.98,9.05806,38.76306,76
1/18/2018,27.31,9.05806,38.76306,83
1/19/2018,27.79,9.05806,38.76306,84
1/20/2018,14.95,9.05806,38.76306,57
1/21/2018,14,9.05806,38.76306,55
1/22/2018,18.28,9.05806,38.76306,64
1/23/2018,19.23,9.05806,38.76306,66
1/24/2018,25.41,9.05806,38.76306,79
1/25/2018,26.36,9.05806,38.76306,81
1/26/2018,30.64,9.05806,38.76306,90
1/27/2018,33.49,9.05806,38.76306,96
1/28/2018,37.12,9.05806,38.76306,105
1/29/2018,32.07,9.05806,38.76306,93
1/30/2018,29.21,9.05806,38.76306,87
1/31/2018,25.88,9.05806,38.76306,80
2/1/2018,24.93,9.05806,38.76306,78
2/2/2018,22.08,9.05806,38.76306,72
2/4/2018,26.84,9.05806,38.76306,82
2/5/2018,21.61,9.05806,38.76306,71
2/6/2018,25.88,9.05806,38.76306,80
2/7/2018,27.31,9.05806,38.76306,83
2/8/2018,19.23,9.05806,38.76306,66
2/9/2018,17.33,9.05806,38.76306,62
2/10/2018,13.05,9.05806,38.76306,53
2/11/2018,11.04,9.05806,38.76306,46
2/12/2018,11.04,9.05806,38.76306,46
2/13/2018,11.76,9.05806,38.76306,49
2/14/2018,9.84,9.05806,38.76306,41
2/15/2018,13.52,9.05806,38.76306,54
2/18/2018,15.9,9.05806,38.76306,59
2/19/2018,18.75,9.05806,38.76306,65
2/20/2018,23.03,9.05806,38.76306,74
2/21/2018,22.08,9.05806,38.76306,72
2/22/2018,31.12,9.05806,38.76306,91
2/23/2018,21.13,9.05806,38.76306,70
2/24/2018,17.8,9.05806,38.76306,63
3/5/2018,37.93,9.05806,38.76306,107
3/6/2018,29.21,9.05806,38.76306,87
3/7/2018,30.16,9.05806,38.76306,89
3/8/2018,22.56,9.05806,38.76306,73
3/9/2018,23.51,9.05806,38.76306,75
3/10/2018,22.08,9.05806,38.76306,72
3/11/2018,19.7,9.05806,38.76306,67
3/12/2018,29.69,9.05806,38.76306,88
3/13/2018,27.79,9.05806,38.76306,84
3/14/2018,27.79,9.05806,38.76306,84
3/20/2018,19.23,9.05806,38.76306,66
3/21/2018,23.03,9.05806,38.76306,74
3/22/2018,22.08,9.05806,38.76306,72
3/23/2018,23.03,9.05806,38.76306,74
3/24/2018,26.36,9.05806,38.76306,81
3/25/2018,28.26,9.05806,38.76306,85
3/26/2018,32.54,9.05806,38.76306,94
3/27/2018,23.51,9.05806,38.76306,75
3/28/2018,14.47,9.05806,38.76306,56
3/29/2018,26.84,9.05806,38.76306,82
3/30/2018,15.9,9.05806,38.76306,59
3/31/2018,23.03,9.05806,38.76306,74
4/1/2018,18.28,9.05806,38.76306,64
4/2/2018,17.33,9.05806,38.76306,62
4/3/2018,13.05,9.05806,38.76306,53
4/4/2018,15.9,9.05806,38.76306,59
4/5/2018,36.31,9.05806,38.76306,103
4/6/2018,23.51,9.05806,38.76306,75
4/7/2018,42.81,9.05806,38.76306,119
4/8/2018,26.36,9.05806,38.76306,81
4/9/2018,12.57,9.05806,38.76306,52
4/10/2018,18.75,9.05806,38.76306,65
4/11/2018,20.65,9.05806,38.76306,69
4/12/2018,19.23,9.05806,38.76306,66
4/13/2018,23.51,9.05806,38.76306,75
4/14/2018,26.36,9.05806,38.76306,81
4/15/2018,21.61,9.05806,38.76306,71
4/16/2018,24.93,9.05806,38.76306,78
4/17/2018,28.26,9.05806,38.76306,85
4/18/2018,23.03,9.05806,38.76306,74
4/19/2018,22.08,9.05806,38.76306,72
4/20/2018,14.95,9.05806,38.76306,57
4/21/2018,22.08,9.05806,38.76306,72
4/22/2018,10.08,9.05806,38.76306,42
4/23/2018,6.95,9.05806,38.76306,29
4/24/2018,8.16,9.05806,38.76306,34
4/25/2018,9.12,9.05806,38.76306,38
4/26/2018,23.51,9.05806,38.76306,75
4/27/2018,25.88,9.05806,38.76306,80
4/28/2018,19.7,9.05806,38.76306,67
4/29/2018,19.23,9.05806,38.76306,66
4/30/2018,23.51,9.05806,38.76306,75
5/1/2018,31.12,9.05806,38.76306,91
5/2/2018,25.88,9.05806,38.76306,80
5/3/2018,22.56,9.05806,38.76306,73
5/4/2018,20.18,9.05806,38.76306,68
5/5/2018,13.05,9.05806,38.76306,53
5/6/2018,12,9.05806,38.76306,50
5/7/2018,11.52,9.05806,38.76306,48
5/8/2018,15.42,9.05806,38.76306,58
5/9/2018,13.52,9.05806,38.76306,54
5/10/2018,22.56,9.05806,38.76306,73
5/11/2018,20.65,9.05806,38.76306,69
5/16/2018,48.08,9.05806,38.76306,132
5/17/2018,32.54,9.05806,38.76306,94
5/18/2018,34.92,9.05806,38.76306,99
5/19/2018,31.59,9.05806,38.76306,92
5/20/2018,21.13,9.05806,38.76306,70
5/21/2018,10.8,9.05806,38.76306,45
5/22/2018,12.57,9.05806,38.76306,52
5/23/2018,30.16,9.05806,38.76306,89
5/24/2018,40.37,9.05806,38.76306,113
5/25/2018,42.81,9.05806,38.76306,119
5/26/2018,39.96,9.05806,38.76306,112
5/27/2018,44.02,9.05806,38.76306,122
5/28/2018,37.12,9.05806,38.76306,105
5/29/2018,33.02,9.05806,38.76306,95
5/30/2018,35.9,9.05806,38.76306,102
5/31/2018,45.24,9.05806,38.76306,125
6/1/2018,47.68,9.05806,38.76306,131
6/2/2018,40.77,9.05806,38.76306,114
6/3/2018,37.12,9.05806,38.76306,105
6/4/2018,36.71,9.05806,38.76306,104
6/5/2018,30.64,9.05806,38.76306,90
6/6/2018,30.16,9.05806,38.76306,89
6/7/2018,37.12,9.05806,38.76306,105
6/8/2018,37.12,9.05806,38.76306,105
6/9/2018,32.07,9.05806,38.76306,93
6/10/2018,39.15,9.05806,38.76306,110
6/11/2018,33.97,9.05806,38.76306,97
6/12/2018,28.74,9.05806,38.76306,86
6/13/2018,43.21,9.05806,38.76306,120
6/14/2018,35.4,9.05806,38.76306,100
6/15/2018,38.34,9.05806,38.76306,108
6/16/2018,32.07,9.05806,38.76306,93
6/18/2018,49.3,9.05806,38.76306,135
6/19/2018,41.18,9.05806,38.76306,115
6/20/2018,50.93,9.05806,38.76306,139
6/21/2018,55.4,9.05806,38.76306,150
6/22/2018,50.12,9.05806,38.76306,137
6/23/2018,41.59,9.05806,38.76306,116
6/24/2018,44.84,9.05806,38.76306,124
6/25/2018,42.81,9.05806,38.76306,119
6/26/2018,41.18,9.05806,38.76306,115
6/27/2018,41.18,9.05806,38.76306,115
6/28/2018,43.62,9.05806,38.76306,121
6/29/2018,40.77,9.05806,38.76306,114
6/30/2018,43.21,9.05806,38.76306,120
7/1/2018,43.21,9.05806,38.76306,120
7/2/2018,41.99,9.05806,38.76306,117
7/3/2018,44.84,9.05806,38.76306,124
7/4/2018,31.12,9.05806,38.76306,91
